DIA;COMPRA;VENTA;;
8 May 2014;546.89;561.53;;
9 May 2014;546.89;561.53;;
10 May 2014;546.71;561.26;;
11 May 2014;546.71;561.26;;
12 May 2014;546.71;561.26;;
13 May 2014;546.68;561.13;;
14 May 2014;545.63;560.35;;
15 May 2014;545.38;560.09;;
16 May 2014;544.42;559.10;;
17 May 2014;544.42;559.16;;
18 May 2014;544.42;559.16;;
19 May 2014;544.42;559.16;;
20 May 2014;544.73;559.31;;
21 May 2014;545.41;560.00;;
22 May 2014;547.18;561.76;;
23 May 2014;547.88;562.37;;
24 May 2014;546.14;560.84;;
25 May 2014;546.14;560.84;;
26 May 2014;546.14;560.84;;
27 May 2014;545.23;559.77;;
28 May 2014;545.12;559.76;;
29 May 2014;545.14;559.78;;
30 May 2014;545.85;559.88;;
31 May 2014;546.35;559.88;;
1 Jun 2014;546.35;559.88;;
2 Jun 2014;546.35;559.88;;
3 Jun 2014;546.68;559.77;;
4 Jun 2014;546.87;559.88;;
5 Jun 2014;547.04;560.08;;
6 Jun 2014;547.05;560.08;;
7 Jun 2014;546.99;560.08;;
8 Jun 2014;546.99;560.08;;
9 Jun 2014;546.99;560.08;;
10 Jun 2014;547.09;560.10;;
11 Jun 2014;547.99;560.08;;
12 Jun 2014;550.07;560.99;;
13 Jun 2014;549.85;560.76;;
14 Jun 2014;548.78;559.61;;
15 Jun 2014;548.78;559.61;;
16 Jun 2014;548.78;559.61;;
17 Jun 2014;547.48;558.25;;
18 Jun 2014;547.65;558.47;;
19 Jun 2014;546.21;557.22;;
20 Jun 2014;544.45;555.50;;
21 Jun 2014;540.12;551.11;;
22 Jun 2014;540.12;551.11;;
23 Jun 2014;540.12;551.11;;
24 Jun 2014;539.94;550.77;;
25 Jun 2014;540.04;550.91;;
26 Jun 2014;540.11;551.03;;
27 Jun 2014;541.25;552.15;;
28 Jun 2014;537.58;548.66;;
29 Jun 2014;537.58;548.66;;
30 Jun 2014;537.58;548.66;;
1 Jul 2014;537.48;548.45;;
2 Jul 2014;536.32;547.20;;
3 Jul 2014;534.92;545.83;;
4 Jul 2014;534.08;544.95;;
5 Jul 2014;534.04;544.92;;
6 Jul 2014;534.04;544.92;;
7 Jul 2014;534.04;544.92;;
8 Jul 2014;534.11;545.05;;
9 Jul 2014;534.03;545.00;;
10 Jul 2014;533.99;545.00;;
11 Jul 2014;532.96;543.90;;
12 Jul 2014;531.93;542.64;;
13 Jul 2014;531.93;542.64;;
14 Jul 2014;531.93;542.64;;
15 Jul 2014;531.82;542.90;;
16 Jul 2014;531.88;542.92;;
17 Jul 2014;531.80;542.69;;
18 Jul 2014;531.80;542.68;;
19 Jul 2014;531.97;542.67;;
20 Jul 2014;531.97;542.67;;
21 Jul 2014;531.97;542.67;;
22 Jul 2014;532.03;542.70;;
23 Jul 2014;531.90;542.70;;
24 Jul 2014;532.52;543.42;;
25 Jul 2014;532.41;543.39;;
26 Jul 2014;532.41;543.39;;
27 Jul 2014;532.41;543.39;;
28 Jul 2014;532.41;543.39;;
29 Jul 2014;532.44;543.36;;
30 Jul 2014;533.17;543.98;;
31 Jul 2014;533.00;543.93;;
1 Ago 2014;533.07;543.86;;
2 Ago 2014;533.12;543.95;;
3 Ago 2014;533.12;543.95;;
4 Ago 2014;533.12;543.95;;
5 Ago 2014;534.03;544.74;;
6 Ago 2014;534.26;545.18;;
7 Ago 2014;534.54;545.53;;
8 Ago 2014;534.46;545.41;;
9 Ago 2014;534.38;545.25;;
10 Ago 2014;534.38;545.25;;
11 Ago 2014;534.38;545.25;;
12 Ago 2014;534.37;545.08;;
13 Ago 2014;534.27;545.04;;
14 Ago 2014;534.32;545.01;;
15 Ago 2014;534.34;545.09;;
16 Ago 2014;534.34;545.09;;
17 Ago 2014;534.34;545.09;;
18 Ago 2014;534.34;545.09;;
19 Ago 2014;534.31;545.10;;
20 Ago 2014;534.30;545.09;;
21 Ago 2014;534.28;545.13;;
22 Ago 2014;534.41;545.34;;
23 Ago 2014;534.33;545.38;;
24 Ago 2014;534.33;545.38;;
25 Ago 2014;534.33;545.38;;
26 Ago 2014;534.43;545.37;;
27 Ago 2014;534.33;545.31;;
28 Ago 2014;534.27;545.34;;
29 Ago 2014;534.26;545.32;;
30 Ago 2014;534.28;545.33;;
31 Ago 2014;534.28;545.33;;
1 Set 2014;534.28;545.33;;
2 Set 2014;534.38;545.34;;
3 Set 2014;534.45;545.34;;
4 Set 2014;534.44;545.32;;
5 Set 2014;534.45;545.33;;
6 Set 2014;534.36;545.37;;
7 Set 2014;534.36;545.37;;
8 Set 2014;534.36;545.37;;
9 Set 2014;534.44;545.35;;
10 Set 2014;534.40;545.37;;
11 Set 2014;534.39;545.32;;
12 Set 2014;534.36;545.27;;
13 Set 2014;534.47;545.27;;
14 Set 2014;534.47;545.27;;
15 Set 2014;534.47;545.27;;
16 Set 2014;534.47;545.27;;
17 Set 2014;534.49;545.24;;
18 Set 2014;534.22;545.56;;
19 Set 2014;534.14;545.52;;
20 Set 2014;534.13;545.52;;
21 Set 2014;534.13;545.52;;
22 Set 2014;534.13;545.52;;
23 Set 2014;534.12;545.54;;
24 Set 2014;534.04;545.51;;
25 Set 2014;534.00;545.52;;
26 Set 2014;533.92;545.48;;
27 Set 2014;533.93;545.51;;
28 Set 2014;533.93;545.51;;
29 Set 2014;533.93;545.51;;
30 Set 2014;534.02;545.52;;
1 Oct 2014;534.02;545.52;;
2 Oct 2014;534.08;545.57;;
3 Oct 2014;534.06;545.54;;
4 Oct 2014;534.04;545.56;;
5 Oct 2014;534.04;545.56;;
6 Oct 2014;534.04;545.56;;
7 Oct 2014;534.03;545.55;;
8 Oct 2014;533.98;545.51;;
9 Oct 2014;533.97;545.49;;
10 Oct 2014;533.95;545.46;;
11 Oct 2014;533.98;545.47;;
12 Oct 2014;533.98;545.47;;
13 Oct 2014;533.98;545.47;;
14 Oct 2014;534.03;545.49;;
15 Oct 2014;533.98;545.56;;
16 Oct 2014;533.97;545.56;;
17 Oct 2014;533.99;545.59;;
18 Oct 2014;534.00;545.57;;
19 Oct 2014;534.00;545.57;;
20 Oct 2014;534.00;545.57;;
21 Oct 2014;534.02;545.52;;
22 Oct 2014;533.97;545.53;;
23 Oct 2014;533.94;545.49;;
24 Oct 2014;533.82;545.44;;
25 Oct 2014;533.48;545.03;;
26 Oct 2014;533.48;545.03;;
27 Oct 2014;533.48;545.03;;
28 Oct 2014;533.14;544.67;;
29 Oct 2014;533.06;544.65;;
30 Oct 2014;533.26;544.79;;
31 Oct 2014;533.12;544.71;;
1 Nov 2014;533.29;544.89;;
2 Nov 2014;533.29;544.89;;
3 Nov 2014;533.29;544.89;;
4 Nov 2014;533.39;544.93;;
5 Nov 2014;533.34;544.95;;
6 Nov 2014;533.37;544.93;;
7 Nov 2014;532.68;544.29;;
8 Nov 2014;532.02;543.61;;
9 Nov 2014;532.02;543.61;;
10 Nov 2014;532.02;543.61;;
11 Nov 2014;531.99;543.56;;
12 Nov 2014;531.90;543.56;;
13 Nov 2014;531.90;543.57;;
14 Nov 2014;531.83;543.50;;
15 Nov 2014;531.10;542.72;;
16 Nov 2014;531.10;542.72;;
17 Nov 2014;531.10;542.72;;
18 Nov 2014;530.80;542.43;;
19 Nov 2014;530.44;542.13;;
20 Nov 2014;530.39;542.07;;
21 Nov 2014;530.35;542.08;;
22 Nov 2014;530.30;542.08;;
23 Nov 2014;530.30;542.08;;
24 Nov 2014;530.30;542.08;;
25 Nov 2014;530.34;541.99;;
26 Nov 2014;530.06;541.93;;
27 Nov 2014;529.83;541.53;;
28 Nov 2014;529.89;541.50;;
29 Nov 2014;529.60;541.19;;
30 Nov 2014;529.60;541.19;;
1 Dic 2014;529.60;541.19;;
2 Dic 2014;528.74;540.24;;
3 Dic 2014;528.27;539.91;;
4 Dic 2014;528.15;539.74;;
5 Dic 2014;528.05;539.64;;
6 Dic 2014;527.94;539.55;;
7 Dic 2014;527.94;539.55;;
8 Dic 2014;527.94;539.55;;
9 Dic 2014;527.75;539.56;;
10 Dic 2014;528.24;539.82;;
11 Dic 2014;528.21;539.86;;
12 Dic 2014;528.17;539.84;;
13 Dic 2014;528.20;539.88;;
14 Dic 2014;528.20;539.88;;
15 Dic 2014;528.20;539.88;;
16 Dic 2014;528.22;539.87;;
17 Dic 2014;527.72;539.49;;
18 Dic 2014;527.22;539.07;;
19 Dic 2014;527.13;538.94;;
20 Dic 2014;526.99;538.95;;
21 Dic 2014;526.99;538.95;;
22 Dic 2014;526.99;538.95;;
23 Dic 2014;530.47;542.47;;
24 Dic 2014;532.76;545.24;;
25 Dic 2014;532.68;545.39;;
26 Dic 2014;532.68;545.39;;
27 Dic 2014;532.83;545.37;;
28 Dic 2014;532.83;545.37;;
29 Dic 2014;532.83;545.37;;
30 Dic 2014;533.28;545.55;;
31 Dic 2014;533.31;545.53;;
1 Ene 2015;533.31;545.53;;
2 Ene 2015;533.31;545.53;;
3 Ene 2015;533.27;545.65;;
4 Ene 2015;533.27;545.65;;
5 Ene 2015;533.27;545.65;;
6 Ene 2015;533.05;545.51;;
7 Ene 2015;532.82;545.28;;
8 Ene 2015;533.10;545.40;;
9 Ene 2015;533.07;545.40;;
10 Ene 2015;533.17;545.50;;
11 Ene 2015;533.17;545.50;;
12 Ene 2015;533.17;545.50;;
13 Ene 2015;533.20;545.40;;
14 Ene 2015;533.09;545.36;;
15 Ene 2015;530.64;543.13;;
16 Ene 2015;530.10;542.41;;
17 Ene 2015;530.04;542.29;;
18 Ene 2015;530.04;542.29;;
19 Ene 2015;530.04;542.29;;
20 Ene 2015;530.15;542.20;;
21 Ene 2015;530.08;542.10;;
22 Ene 2015;530.07;542.11;;
23 Ene 2015;530.10;542.23;;
24 Ene 2015;529.91;542.06;;
25 Ene 2015;529.91;542.06;;
26 Ene 2015;529.91;542.06;;
27 Ene 2015;529.98;542.08;;
28 Ene 2015;529.86;542.09;;
29 Ene 2015;529.87;542.08;;
30 Ene 2015;530.53;542.64;;
31 Ene 2015;530.85;543.08;;
1 Feb 2015;530.85;543.08;;
2 Feb 2015;530.85;543.08;;
3 Feb 2015;530.98;543.16;;
4 Feb 2015;530.85;543.09;;
5 Feb 2015;531.58;543.75;;
6 Feb 2015;532.48;544.64;;
7 Feb 2015;532.59;544.74;;
8 Feb 2015;532.59;544.74;;
9 Feb 2015;532.59;544.74;;
10 Feb 2015;532.71;544.72;;
11 Feb 2015;532.60;544.68;;
12 Feb 2015;532.63;544.65;;
13 Feb 2015;531.33;543.34;;
14 Feb 2015;531.14;543.26;;
15 Feb 2015;531.14;543.26;;
16 Feb 2015;531.14;543.26;;
17 Feb 2015;530.86;542.86;;
18 Feb 2015;530.76;542.81;;
19 Feb 2015;530.46;542.41;;
20 Feb 2015;530.27;542.25;;
21 Feb 2015;529.97;541.96;;
22 Feb 2015;529.97;541.96;;
23 Feb 2015;529.97;541.96;;
24 Feb 2015;529.31;541.14;;
25 Feb 2015;528.84;540.78;;
26 Feb 2015;528.72;540.66;;
27 Feb 2015;528.64;540.59;;
28 Feb 2015;528.69;540.58;;
29 Feb 2015;;;;
1 Mar 2015;528.69;540.58;;
2 Mar 2015;528.69;540.58;;
3 Mar 2015;527.91;539.61;;
4 Mar 2015;527.78;539.52;;
5 Mar 2015;528.64;540.47;;
6 Mar 2015;528.75;540.53;;
7 Mar 2015;528.68;540.53;;
8 Mar 2015;528.68;540.53;;
9 Mar 2015;528.68;540.53;;
10 Mar 2015;528.76;540.54;;
11 Mar 2015;528.63;540.52;;
12 Mar 2015;528.39;540.31;;
13 Mar 2015;527.56;539.46;;
14 Mar 2015;526.87;538.80;;
15 Mar 2015;526.87;538.80;;
16 Mar 2015;526.87;538.80;;
17 Mar 2015;526.92;538.73;;
18 Mar 2015;526.67;538.51;;
19 Mar 2015;526.70;538.54;;
20 Mar 2015;526.48;538.40;;
21 Mar 2015;526.45;538.35;;
22 Mar 2015;526.45;538.35;;
23 Mar 2015;526.45;538.35;;
24 Mar 2015;526.54;538.37;;
25 Mar 2015;526.45;538.37;;
26 Mar 2015;526.42;538.38;;
27 Mar 2015;526.45;538.38;;
28 Mar 2015;526.46;538.36;;
29 Mar 2015;526.46;538.36;;
30 Mar 2015;526.46;538.36;;
31 Mar 2015;527.36;539.08;;
1 Abr 2015;527.35;539.12;;
2 Abr 2015;526.65;539.01;;
3 Abr 2015;526.65;539.01;;
4 Abr 2015;526.65;539.01;;
5 Abr 2015;526.65;539.01;;
6 Abr 2015;526.65;539.01;;
7 Abr 2015;526.72;538.61;;
8 Abr 2015;526.45;538.50;;
9 Abr 2015;526.46;538.49;;
10 Abr 2015;526.47;538.43;;
11 Abr 2015;526.30;538.22;;
12 Abr 2015;526.30;538.22;;
13 Abr 2015;526.30;538.22;;
14 Abr 2015;526.36;538.11;;
15 Abr 2015;526.03;537.85;;
16 Abr 2015;525.75;537.48;;
17 Abr 2015;525.44;537.38;;
18 Abr 2015;525.36;537.28;;
19 Abr 2015;525.36;537.28;;
20 Abr 2015;525.36;537.28;;
21 Abr 2015;525.57;537.43;;
22 Abr 2015;525.82;537.84;;
23 Abr 2015;525.80;537.76;;
24 Abr 2015;525.90;537.81;;
25 Abr 2015;525.94;537.75;;
26 Abr 2015;525.94;537.75;;
27 Abr 2015;525.94;537.75;;
28 Abr 2015;526.27;538.02;;
29 Abr 2015;526.27;538.11;;
30 Abr 2015;526.27;538.11;;
1 May 2015;526.31;538.17;;
2 May 2015;526.31;538.17;;
3 May 2015;526.31;538.17;;
4 May 2015;526.31;538.17;;
5 May 2015;526.27;538.16;;
6 May 2015;526.23;538.17;;
7 May 2015;526.24;538.13;;
8 May 2015;526.21;538.09;;
9 May 2015;526.65;538.53;;
10 May 2015;526.65;538.53;;
11 May 2015;526.65;538.53;;
12 May 2015;526.76;538.47;;
13 May 2015;526.73;538.52;;
14 May 2015;526.77;538.55;;
15 May 2015;526.78;538.52;;
16 May 2015;526.80;538.56;;
17 May 2015;526.80;538.56;;
18 May 2015;526.80;538.56;;
19 May 2015;526.84;538.55;;
20 May 2015;526.76;538.54;;
21 May 2015;526.75;538.55;;
22 May 2015;526.71;538.55;;
23 May 2015;526.69;538.55;;
24 May 2015;526.69;538.55;;
25 May 2015;526.69;538.55;;
26 May 2015;526.71;538.58;;
27 May 2015;526.65;538.56;;
28 May 2015;527.73;539.65;;
29 May 2015;528.07;539.99;;
30 May 2015;530.25;542.46;;
31 May 2015;530.25;542.46;;
1 Jun 2015;530.25;542.46;;
2 Jun 2015;530.45;542.45;;
3 Jun 2015;530.47;542.38;;
4 Jun 2015;530.42;542.34;;
5 Jun 2015;530.40;542.32;;
6 Jun 2015;530.38;542.28;;
7 Jun 2015;530.38;542.28;;
8 Jun 2015;530.38;542.28;;
9 Jun 2015;530.42;542.28;;
10 Jun 2015;530.02;542.31;;
11 Jun 2015;530.01;542.31;;
12 Jun 2015;529.91;542.22;;
13 Jun 2015;529.90;542.20;;
14 Jun 2015;529.90;542.20;;
15 Jun 2015;529.90;542.20;;
16 Jun 2015;529.92;542.19;;
17 Jun 2015;529.89;542.20;;
18 Jun 2015;529.93;542.24;;
19 Jun 2015;529.40;541.74;;
20 Jun 2015;529.31;541.64;;
21 Jun 2015;529.31;541.64;;
22 Jun 2015;529.31;541.64;;
23 Jun 2015;528.88;541.14;;
24 Jun 2015;528.79;541.06;;
25 Jun 2015;528.78;541.09;;
26 Jun 2015;528.81;541.11;;
27 Jun 2015;528.63;540.92;;
28 Jun 2015;528.63;540.92;;
29 Jun 2015;528.63;540.92;;
30 Jun 2015;528.71;540.97;;
1 Jul 2015;528.47;540.82;;
2 Jul 2015;528.49;540.87;;
3 Jul 2015;528.48;540.86;;
4 Jul 2015;528.38;540.73;;
5 Jul 2015;528.38;540.73;;
6 Jul 2015;528.38;540.73;;
7 Jul 2015;528.44;540.71;;
8 Jul 2015;528.34;540.61;;
9 Jul 2015;528.28;540.63;;
10 Jul 2015;528.27;540.65;;
11 Jul 2015;528.25;540.62;;
12 Jul 2015;528.25;540.62;;
13 Jul 2015;528.25;540.62;;
14 Jul 2015;528.34;540.68;;
15 Jul 2015;528.30;540.69;;
16 Jul 2015;528.30;540.69;;
17 Jul 2015;528.32;540.74;;
18 Jul 2015;528.31;540.73;;
19 Jul 2015;528.31;540.73;;
20 Jul 2015;528.31;540.73;;
21 Jul 2015;528.36;540.72;;
22 Jul 2015;528.30;540.71;;
23 Jul 2015;528.25;540.67;;
24 Jul 2015;528.31;540.70;;
25 Jul 2015;528.29;540.71;;
26 Jul 2015;528.29;540.71;;
27 Jul 2015;528.29;540.71;;
28 Jul 2015;528.39;540.72;;
29 Jul 2015;528.36;540.79;;
30 Jul 2015;528.41;540.80;;
31 Jul 2015;528.43;540.80;;
1 Ago 2015;528.42;540.79;;
2 Ago 2015;528.42;540.79;;
3 Ago 2015;528.42;540.79;;
4 Ago 2015;528.44;540.75;;
5 Ago 2015;528.30;540.73;;
6 Ago 2015;528.28;540.71;;
7 Ago 2015;528.27;540.78;;
8 Ago 2015;528.31;540.81;;
9 Ago 2015;528.31;540.81;;
10 Ago 2015;528.31;540.81;;
11 Ago 2015;528.44;540.84;;
12 Ago 2015;528.39;540.85;;
13 Ago 2015;528.39;540.88;;
14 Ago 2015;528.35;540.85;;
15 Ago 2015;527.75;540.31;;
16 Ago 2015;527.75;540.31;;
17 Ago 2015;527.75;540.31;;
18 Ago 2015;527.53;539.97;;
19 Ago 2015;527.36;539.87;;
20 Ago 2015;527.35;539.82;;
21 Ago 2015;527.34;539.79;;
22 Ago 2015;527.32;539.76;;
23 Ago 2015;527.32;539.76;;
24 Ago 2015;527.32;539.76;;
25 Ago 2015;527.38;539.75;;
26 Ago 2015;527.35;539.79;;
27 Ago 2015;527.43;539.83;;
28 Ago 2015;527.44;539.87;;
29 Ago 2015;529.05;541.46;;
30 Ago 2015;529.05;541.46;;
31 Ago 2015;529.05;541.46;;
1 Set 2015;529.18;541.50;;
2 Set 2015;529.35;541.74;;
3 Set 2015;529.48;541.91;;
4 Set 2015;531.08;543.54;;
5 Set 2015;531.45;543.97;;
6 Set 2015;531.45;543.97;;
7 Set 2015;531.45;543.97;;
8 Set 2015;531.50;543.99;;
9 Set 2015;531.47;544.02;;
10 Set 2015;531.28;543.84;;
11 Set 2015;529.86;542.40;;
12 Set 2015;528.15;540.51;;
13 Set 2015;528.15;540.51;;
14 Set 2015;528.15;540.51;;
15 Set 2015;527.59;539.98;;
16 Set 2015;527.59;539.98;;
17 Set 2015;527.42;539.83;;
18 Set 2015;527.35;539.78;;
19 Set 2015;527.43;539.88;;
20 Set 2015;527.43;539.88;;
21 Set 2015;527.43;539.88;;
22 Set 2015;527.39;539.89;;
23 Set 2015;527.38;539.82;;
24 Set 2015;527.39;539.81;;
25 Set 2015;527.64;540.09;;
26 Set 2015;527.72;540.21;;
27 Set 2015;527.72;540.21;;
28 Set 2015;527.72;540.21;;
29 Set 2015;527.71;540.21;;
30 Set 2015;528.62;541.04;;
1 Oct 2015;528.80;541.27;;
2 Oct 2015;528.93;541.33;;
3 Oct 2015;528.92;541.29;;
4 Oct 2015;528.92;541.29;;
5 Oct 2015;528.92;541.29;;
6 Oct 2015;528.96;541.29;;
7 Oct 2015;528.94;541.30;;
8 Oct 2015;529.01;541.40;;
9 Oct 2015;528.99;541.36;;
10 Oct 2015;528.47;540.76;;
11 Oct 2015;528.47;540.76;;
12 Oct 2015;528.47;540.76;;
13 Oct 2015;528.47;540.76;;
14 Oct 2015;528.13;540.49;;
15 Oct 2015;528.06;540.54;;
16 Oct 2015;528.05;540.53;;
17 Oct 2015;528.01;540.46;;
18 Oct 2015;528.01;540.46;;
19 Oct 2015;528.01;540.46;;
20 Oct 2015;528.00;540.43;;
21 Oct 2015;528.09;540.52;;
22 Oct 2015;528.08;540.54;;
23 Oct 2015;528.07;540.57;;
24 Oct 2015;528.06;540.60;;
25 Oct 2015;528.06;540.60;;
26 Oct 2015;528.06;540.60;;
27 Oct 2015;528.10;540.58;;
28 Oct 2015;528.07;540.55;;
29 Oct 2015;527.93;540.38;;
30 Oct 2015;527.99;540.40;;
31 Oct 2015;528.01;540.43;;
1 Nov 2015;528.01;540.43;;
2 Nov 2015;528.01;540.43;;
3 Nov 2015;528.09;540.42;;
4 Nov 2015;528.01;540.41;;
5 Nov 2015;527.97;540.41;;
6 Nov 2015;527.95;540.37;;
7 Nov 2015;527.93;540.37;;
8 Nov 2015;527.93;540.37;;
9 Nov 2015;527.93;540.37;;
10 Nov 2015;528.01;540.41;;
11 Nov 2015;527.95;540.40;;
12 Nov 2015;527.94;540.47;;
13 Nov 2015;527.92;540.46;;
14 Nov 2015;527.94;540.44;;
15 Nov 2015;527.94;540.44;;
16 Nov 2015;527.94;540.44;;
17 Nov 2015;527.12;539.46;;
18 Nov 2015;526.62;539.04;;
19 Nov 2015;526.60;539.05;;
20 Nov 2015;526.44;538.94;;
21 Nov 2015;526.41;538.96;;
22 Nov 2015;526.41;538.96;;
23 Nov 2015;526.41;538.96;;
24 Nov 2015;526.47;538.94;;
25 Nov 2015;526.40;538.98;;
26 Nov 2015;526.45;538.95;;
27 Nov 2015;526.44;538.86;;
28 Nov 2015;526.05;538.71;;
29 Nov 2015;526.05;538.71;;
30 Nov 2015;526.05;538.71;;
1 Dic 2015;526.29;538.68;;
2 Dic 2015;526.27;538.74;;
3 Dic 2015;526.25;538.73;;
4 Dic 2015;526.36;538.77;;
5 Dic 2015;526.03;538.51;;
6 Dic 2015;526.03;538.51;;
7 Dic 2015;526.03;538.51;;
8 Dic 2015;526.10;538.47;;
9 Dic 2015;526.29;538.71;;
10 Dic 2015;526.30;538.70;;
11 Dic 2015;526.27;538.70;;
12 Dic 2015;526.26;538.71;;
13 Dic 2015;526.26;538.71;;
14 Dic 2015;526.26;538.71;;
15 Dic 2015;526.27;538.70;;
16 Dic 2015;526.21;538.69;;
17 Dic 2015;526.23;538.70;;
18 Dic 2015;526.33;538.81;;
19 Dic 2015;528.40;540.87;;
20 Dic 2015;528.40;540.87;;
21 Dic 2015;528.40;540.87;;
22 Dic 2015;530.12;542.60;;
23 Dic 2015;530.25;542.88;;
24 Dic 2015;530.43;543.04;;
25 Dic 2015;531.31;544.30;;
26 Dic 2015;531.31;544.30;;
27 Dic 2015;531.31;544.30;;
28 Dic 2015;531.31;544.30;;
29 Dic 2015;532.33;545.04;;
30 Dic 2015;532.31;545.18;;
31 Dic 2015;531.94;544.87;;
1 Ene 2016;531.94;544.87;;
2 Ene 2016;531.94;544.87;;
3 Ene 2016;531.94;544.87;;
4 Ene 2016;531.94;544.87;;
5 Ene 2016;530.77;543.79;;
6 Ene 2016;530.26;543.39;;
7 Ene 2016;530.49;543.42;;
8 Ene 2016;530.45;543.36;;
9 Ene 2016;529.76;542.60;;
10 Ene 2016;529.76;542.60;;
11 Ene 2016;529.76;542.60;;
12 Ene 2016;529.34;541.93;;
13 Ene 2016;528.71;541.33;;
14 Ene 2016;528.74;541.33;;
15 Ene 2016;528.74;541.30;;
16 Ene 2016;528.74;541.34;;
17 Ene 2016;528.74;541.34;;
18 Ene 2016;528.74;541.34;;
19 Ene 2016;528.81;541.29;;
20 Ene 2016;529.01;541.54;;
21 Ene 2016;529.01;541.56;;
22 Ene 2016;529.54;542.13;;
23 Ene 2016;529.77;542.44;;
24 Ene 2016;529.77;542.44;;
25 Ene 2016;529.77;542.44;;
26 Ene 2016;529.89;542.49;;
27 Ene 2016;530.09;542.78;;
28 Ene 2016;530.53;543.26;;
29 Ene 2016;531.29;543.92;;
30 Ene 2016;531.87;544.57;;
31 Ene 2016;531.87;544.57;;
1 Feb 2016;531.87;544.57;;
2 Feb 2016;531.99;544.65;;
3 Feb 2016;532.19;544.82;;
4 Feb 2016;532.21;544.83;;
5 Feb 2016;532.23;544.83;;
6 Feb 2016;532.08;544.74;;
7 Feb 2016;532.08;544.74;;
8 Feb 2016;532.08;544.74;;
9 Feb 2016;531.98;544.53;;
10 Feb 2016;531.44;544.20;;
11 Feb 2016;531.19;543.95;;
12 Feb 2016;530.24;542.98;;
13 Feb 2016;529.41;542.12;;
14 Feb 2016;529.41;542.12;;
15 Feb 2016;529.41;542.12;;
16 Feb 2016;529.47;542.05;;
17 Feb 2016;529.36;542.01;;
18 Feb 2016;529.59;542.16;;
19 Feb 2016;529.45;542.04;;
20 Feb 2016;529.18;541.82;;
21 Feb 2016;529.18;541.82;;
22 Feb 2016;529.18;541.82;;
23 Feb 2016;529.28;541.75;;
24 Feb 2016;529.17;541.77;;
25 Feb 2016;529.23;541.81;;
26 Feb 2016;529.23;541.82;;
27 Feb 2016;529.67;542.20;;
28 Feb 2016;529.67;542.20;;
29 Feb 2016;529.67;542.20;;
1 Mar 2016;529.68;542.22;;
2 Mar 2016;529.59;542.25;;
3 Mar 2016;529.58;542.24;;
4 Mar 2016;529.33;542.06;;
5 Mar 2016;529.43;542.09;;
6 Mar 2016;529.43;542.09;;
7 Mar 2016;529.43;542.09;;
8 Mar 2016;529.52;542.05;;
9 Mar 2016;529.40;542.02;;
10 Mar 2016;529.43;542.03;;
11 Mar 2016;529.07;541.70;;
12 Mar 2016;529.08;541.67;;
13 Mar 2016;529.08;541.67;;
14 Mar 2016;529.08;541.67;;
15 Mar 2016;528.99;541.57;;
16 Mar 2016;528.93;541.57;;
17 Mar 2016;528.94;541.54;;
18 Mar 2016;528.96;541.57;;
19 Mar 2016;528.89;541.44;;
20 Mar 2016;528.89;541.44;;
21 Mar 2016;528.89;541.44;;
22 Mar 2016;528.95;541.43;;
23 Mar 2016;528.86;541.45;;
24 Mar 2016;528.70;541.45;;
25 Mar 2016;528.70;541.45;;
26 Mar 2016;528.70;541.45;;
27 Mar 2016;528.70;541.45;;
28 Mar 2016;528.70;541.45;;
29 Mar 2016;528.70;541.36;;
30 Mar 2016;528.77;541.59;;
31 Mar 2016;529.59;542.23;;
1 Abr 2016;529.61;542.17;;
2 Abr 2016;529.64;542.23;;
3 Abr 2016;529.64;542.23;;
4 Abr 2016;529.64;542.23;;
5 Abr 2016;529.98;542.44;;
6 Abr 2016;530.30;542.81;;
7 Abr 2016;530.27;542.80;;
8 Abr 2016;530.27;542.76;;
9 Abr 2016;530.20;542.72;;
10 Abr 2016;530.20;542.72;;
11 Abr 2016;530.20;542.72;;
12 Abr 2016;530.20;542.72;;
13 Abr 2016;530.10;542.55;;
14 Abr 2016;529.62;542.10;;
15 Abr 2016;529.43;541.79;;
16 Abr 2016;529.15;541.62;;
17 Abr 2016;529.15;541.62;;
18 Abr 2016;529.15;541.62;;
19 Abr 2016;529.09;541.63;;
20 Abr 2016;529.33;541.83;;
21 Abr 2016;529.33;541.87;;
22 Abr 2016;529.26;541.86;;
23 Abr 2016;529.23;541.83;;
24 Abr 2016;529.23;541.83;;
25 Abr 2016;529.23;541.83;;
26 Abr 2016;529.33;541.83;;
27 Abr 2016;530.01;542.65;;
28 Abr 2016;530.84;543.48;;
29 Abr 2016;531.00;543.62;;
30 Abr 2016;531.49;544.03;;
1 May 2016;531.49;544.03;;
2 May 2016;531.49;544.03;;
3 May 2016;531.40;543.95;;
4 May 2016;531.19;543.73;;
5 May 2016;531.20;543.71;;
6 May 2016;531.17;543.69;;
7 May 2016;531.14;543.65;;
8 May 2016;531.14;543.65;;
9 May 2016;531.14;543.65;;
10 May 2016;531.18;543.61;;
11 May 2016;531.15;543.65;;
12 May 2016;531.03;543.48;;
13 May 2016;530.81;543.30;;
14 May 2016;530.77;543.34;;
15 May 2016;530.77;543.34;;
16 May 2016;530.77;543.34;;
17 May 2016;530.76;543.21;;
18 May 2016;530.83;543.38;;
19 May 2016;531.07;543.64;;
20 May 2016;531.09;543.63;;
21 May 2016;531.02;543.65;;
22 May 2016;531.02;543.65;;
